Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,HUZURABAD ROAD,2,COMMERCIAL,508,505,54127.0,809.36
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,JAMMIKUNTA,2,COMMERCIAL,354,134,142984.0,2050.602
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,KESHAVAPUR (JKY),2,COMMERCIAL,21,21,1517.0,20.55
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,KONDURU COMPLEX JAMMIKUNTA,2,COMMERCIAL,288,285,34654.0,629.16
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,KRISHNA COLONY,2,COMMERCIAL,13,13,1164.0,18.0
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,MOTHUKALAGUDEM (JKT),2,COMMERCIAL,39,33,3426.0,77.4
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,OLD JAMMIKUNTA (JKT),2,COMMERCIAL,67,56,4714.0,135.44
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,JAMMIKUNTA TOWN,OLD MARKET ROAD,2,COMMERCIAL,158,156,8745.0,226.946
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM URBAN,DHAMSALAPURAM,2,COMMERCIAL,2,1,196.0,3.1
KHAMMAM,KHAMMAM,KHAMMAM TOWN 2,KHAMMAM URBAN,GOLLAGUDEM,2,COMMERCIAL,74,71,7225.0,151.09
KHAMMAM,KHAMMAM,KOTHALINGALA,KAREPALLY,VISWANATHA PALLY-KAR,2,COMMERCIAL,20,19,3116.0,40.306
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,ABBAS PURAM-KAM,2,COMMERCIAL,4,2,511.0,5.99
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,B.LACHA THANDA-KM,2,COMMERCIAL,1,1,23.0,0.99
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,BADDU THANDA,2,COMMERCIAL,4,4,265.0,7.0
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,BANDI PADU-KAM,2,COMMERCIAL,2,2,68.0,1.55
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,BANJER GOVINDARALA-KAM,2,COMMERCIAL,7,5,319.0,8.24
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,BARLAGUDEM,2,COMMERCIAL,31,23,2107.0,40.466
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,BASIT NAGAR BANZARA,2,COMMERCIAL,18,15,2332.0,32.79
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,GAREDI PALLY-KAM,2,COMMERCIAL,14,13,274.0,16.89
KHAMMAM,KHAMMAM,KOTHALINGALA,KOTHALINGALA,GOVINDARALA-KAM,2,COMMERCIAL,43,34,6112.0,65.28
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,BALLEPALLY T3 MIGRATED,2,COMMERCIAL,344,338,54204.0,927.51
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,DANAVAIGUDEM,2,COMMERCIAL,104,89,10747.0,239.99
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,GANESH NAGAR,2,COMMERCIAL,8,2,118.0,16.0
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,KAIKONDAIGUDEM,2,COMMERCIAL,264,211,38650.0,669.436
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,MANCHIKANTI NAGAR,2,COMMERCIAL,11,10,243.0,23.0
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,PANDURANGAPURAM,2,COMMERCIAL,306,290,49069.0,767.83
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,PRASHANTH NAGAR,2,COMMERCIAL,27,26,1620.0,60.0
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,RAMANNA PETA,2,COMMERCIAL,21,17,1365.0,33.82
KHAMMAM,KHAMMAM,RAGUNADAPALEM,BALLEPALLY,RAMANNAPETA COLONY,2,COMMERCIAL,31,29,2001.0,45.05
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,BAVOJI TANDA,2,COMMERCIAL,9,7,133.0,14.0
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,BUDIA THANDA,2,COMMERCIAL,5,4,212.0,8.1
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,BUDIDAMPADU,2,COMMERCIAL,46,43,9622.0,114.704
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,NELAKONDAPALLY,PYNAMPALLY,2,COMMERCIAL,55,6,438.0,83.72
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,NELAKONDAPALLY,RAJARAMPET,2,COMMERCIAL,1,0,0.0,1.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,NELAKONDAPALLY,RAVIGUDEM,2,COMMERCIAL,34,32,5290.0,71.08
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,NELAKONDAPALLY,REGULGUDEMTANDA,2,COMMERCIAL,2,1,67.0,3.1
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,NELAKONDAPALLY,SADASIVAPURAM,2,COMMERCIAL,4,1,4.0,6.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,NELAKONDAPALLY,TIRUMALAPURAM,2,COMMERCIAL,5,5,295.0,9.0
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,BHAGATVEEDU,2,COMMERCIAL,3,1,61.0,5.55
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,BIKARI THANDA,2,COMMERCIAL,7,0,0.0,10.08
KHAMMAM,KHAMMAM RURAL,KUSUMANCHI,PALERU,BODIYA THANDA,2,COMMERCIAL,9,8,266.0,11.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,MADDIVARIGUDEM,2,COMMERCIAL,3,0,0.0,4.55
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,MANGALIGUDEM,2,COMMERCIAL,83,8,9648.0,167.19
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,PALLEGUDEM,2,COMMERCIAL,76,7,1416.0,210.15
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,PITTALAGUDEM,2,COMMERCIAL,1,1,166.0,1.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,POLEPALLI,2,COMMERCIAL,29,2,68.0,115.3
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,PALLEGUDEM,POLISETTIGUDEM,2,COMMERCIAL,14,1,4.0,17.1
