Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,CHINA VANGARA,2,COMMERCIAL,27,20,5249.0,104.22
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,EDULAKUNTA THANDA,2,COMMERCIAL,2,2,122.0,4.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,FATHEPUR,2,COMMERCIAL,48,3,4467.0,83.43
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,GOPALGIRI,2,COMMERCIAL,4,3,76.0,6.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,GUDIBANDA THANDA,2,COMMERCIAL,2,2,22.0,2.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,HARIPIRALA,2,COMMERCIAL,46,37,7651.0,89.21
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,KANTAYAPALEM,2,COMMERCIAL,29,25,3301.0,52.07
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,L.B THANDA,2,COMMERCIAL,3,1,49.0,3.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,MADIPELLY,2,COMMERCIAL,29,5,4154.0,87.34
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,NENNEL,MAILARAM,2,COMMERCIAL,25,1,4380.0,44.71
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,NENNEL,MANNEGUDEM,2,COMMERCIAL,2,0,0.0,2.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,NENNEL,METPALLY,2,COMMERCIAL,6,5,1328.0,14.78
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,NENNEL,NANDULAPALLI,2,COMMERCIAL,9,0,0.0,13.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,NENNEL,NARVAIPET,2,COMMERCIAL,7,7,789.0,13.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY RURAL,NENNEL,NENNEL,2,COMMERCIAL,109,103,10081.0,186.346
